"id","zip_code","name_th","name_en","amphure_id"
140714,13220,"โพธิ์สามต้น","Pho Sam Ton",80
140715,13220,"พุทเลา","Phutlao",80
140716,13220,"ตาลเอน","Tan En",80
140717,13220,"บ้านขล้อ","Ban Khlo",80
140801,13120,"ผักไห่","Phak Hai",81
140802,13120,"อมฤต","Ammarit",81
140803,13120,"บ้านแค","Ban Khae",81
140804,13120,"ลาดน้ำเค็ม","Lat Nam Khem",81
140805,13120,"ตาลาน","Ta Lan",81
140806,13120,"ท่าดินแดง","Tha Din Daeng",81
140807,13280,"ดอนลาน","Don Lan",81
140808,13280,"นาคู","Na Khu",81
140809,13120,"กุฎี","Kudi",81
140810,13280,"ลำตะเคียน","Lam Takhian",81
140811,13120,"โคกช้าง","Khok Chang",81
140812,13280,"จักราช","Chakkarat",81
140813,13280,"หนองน้ำใหญ่","Nong Nam Yai",81
140814,13120,"ลาดชิด","Lat Chit",81
140815,13120,"หน้าโคก","Na Khok",81
140816,13120,"บ้านใหญ่","Ban Yai",81
140901,13140,"ภาชี","Phachi",82
140902,13140,"โคกม่วง","Khok Muang",82
140903,13140,"ระโสม","Rasom",82
140904,13140,"หนองน้ำใส","Nong Nam Sai",82
140905,13140,"ดอนหญ้านาง","Don Ya Nang",82
140906,13140,"ไผ่ล้อม","Phai Lom",82
140907,13140,"กระจิว","Krachio",82
140908,13140,"พระแก้ว","Phra Kaeo",82
141001,13230,"ลาดบัวหลวง","Lat Bua Luang",83
141002,13230,"หลักชัย","Lak Chai",83
141003,13230,"สามเมือง","Sam Mueang",83
141004,13230,"พระยาบันลือ","Phraya Banlue",83
141005,13230,"สิงหนาท","Singhanat",83
141006,13230,"คู้สลอด","Khu Salot",83
141007,13230,"คลองพระยาบันลือ","Khlong Phraya Banlue",83
141101,13170,"ลำตาเสา","Lam Ta Sao",84
141102,13170,"บ่อตาโล่","Bo Ta Lo",84
141103,13170,"วังน้อย","Wang Noi",84
141104,13170,"ลำไทร","Lam Sai",84
141105,13170,"สนับทึบ","Sanap Thuep",84
141106,13170,"พยอม","Phayom",84
141107,13170,"หันตะเภา","Han Taphao",84
141108,13170,"วังจุฬา","Wang Chula",84
141109,13170,"ข้าวงาม","Khao Ngam",84
141110,13170,"ชะแมบ","Chamaep",84
141201,13110,"เสนา","Sena",85
141202,13110,"บ้านแพน","Ban Phaen",85
141203,13110,"เจ้าเจ็ด","Chao Chet",85
141204,13110,"สามกอ","Sam Ko",85
141205,13110,"บางนมโค","Bang Nom Kho",85
141206,13110,"หัวเวียง","Hua Wiang",85
141207,13110,"มารวิชัย","Manrawichai",85
141208,13110,"บ้านโพธิ์","Ban Pho",85
141209,13110,"รางจรเข้","Rang Chorakhe",85
141210,13110,"บ้านกระทุ่ม","Ban Krathum",85
141211,13110,"บ้านแถว","Ban Thaeo",85
141212,13110,"ชายนา","Chai Na",85
141213,13110,"สามตุ่ม","Sam Tum",85
141214,13110,"ลาดงา","Lat Nga",85
141215,13110,"ดอนทอง","Don Thong",85
141216,13110,"บ้านหลวง","Ban Luang",85
141217,13110,"เจ้าเสด็จ","Chao Sadet",85
141301,13270,"บางซ้าย","Bang Sai",86
141302,13270,"แก้วฟ้า","Kaeo Fa",86
141303,13270,"เต่าเล่า","Tao Lao",86
141304,13270,"ปลายกลัด","Plai Klat",86
141305,13270,"เทพมงคล","Thep Mongkhon",86
141306,13270,"วังพัฒนา","Wang Phatthana",86
141401,13210,"คานหาม","Khan Ham",87
141402,13210,"บ้านช้าง","Ban Chang",87
141403,13210,"สามบัณฑิต","Sam Bandit",87
141404,13210,"บ้านหีบ","Ban Hip",87
141405,13210,"หนองไม้ซุง","Nong Mai Sung",87
141406,13210,"อุทัย","Uthai",87
141407,13210,"เสนา","Sena",87
141408,13210,"หนองน้ำส้ม","Nong Nam Som",87
141409,13210,"โพสาวหาญ","Pho Sao Han",87
141410,13210,"ธนู","Thanu",87
141411,13210,"ข้าวเม่า","Khao Mao",87
141501,13150,"หัวไผ่","Hua Phai",88
141502,13150,"กะทุ่ม","Kathum",88
141503,13150,"มหาราช","Maha Rat",88
141504,13150,"น้ำเต้า","Namtao",88
141505,13150,"บางนา","Bang Na",88
141506,13150,"โรงช้าง","Rong Chang",88
141507,13150,"เจ้าปลุก","Chao Pluk",88
141508,13150,"พิตเพียน","Phitphian",88
141509,13150,"บ้านนา","Ban Na",88
141510,13150,"บ้านขวาง","Ban Khwang",88
141511,13150,"ท่าตอ","Tha To",88
141512,13150,"บ้านใหม่","Ban Mai",88
141601,13240,"บ้านแพรก","Ban Phraek",89
141602,13240,"บ้านใหม่","Ban Mai",89
141603,13240,"สำพะเนียง","Sam Phaniang",89
141604,13240,"คลองน้อย","Khlong Noi",89
141605,13240,"สองห้อง","Song Hong",89
150101,14000,"ตลาดหลวง","Talat Luang",90
150102,14000,"บางแก้ว","Bang Kaeo",90
150103,14000,"ศาลาแดง","Sala Daeng",90
150104,14000,"ป่างิ้ว","Pa Ngio",90
150105,14000,"บ้านแห","Ban Hae",90
150106,14000,"ตลาดกรวด","Talat Kruat",90
150107,14000,"มหาดไทย","Mahatthai",90
150108,14000,"บ้านอิฐ","Ban It",90
150109,14000,"หัวไผ่","Hua Phai",90
150110,14000,"จำปาหล่อ","Champa Lo",90
150111,14000,"โพสะ","Phosa",90
150112,14000,"บ้านรี","Ban Ri",90
150113,14000,"คลองวัว","Khlong Wua",90
150114,14000,"ย่านซื่อ","Yan Sue",90
150201,14140,"จรเข้ร้อง","Chorakhe Rong",91
150202,14140,"ไชยภูมิ","Chaiyaphum",91
150203,14140,"ชัยฤทธิ์","Chaiyarit",91
150204,14140,"เทวราช","Thewarat",91
150205,14140,"ราชสถิตย์","Ratchasathit",91
150206,14140,"ไชโย","Chaiyo",91
150207,14140,"หลักฟ้า","Lak Fa",91
150208,14140,"ชะไว","Chawai",91
150209,14140,"ตรีณรงค์","Tri Narong",91
150301,14130,"บางปลากด","Bang Pla Kot",92
150302,14130,"ป่าโมก","Pa Mok",92
150303,14130,"สายทอง","Sai Thong",92
150304,14130,"โรงช้าง","Rong Chang",92
150305,14130,"บางเสด็จ","Bang Sadet",92
150306,14130,"นรสิงห์","Norasing",92
150307,14130,"เอกราช","Ekkarat",92
150308,14130,"โผงเผง","Phong Pheng",92
150401,14120,"อ่างแก้ว","Ang Kaeo",93
150402,14120,"อินทประมูล","Inthapramun",93
150403,14120,"บางพลับ","Bang Phlap",93
150404,14120,"หนองแม่ไก่","Nong Mae Kai",93
150405,14120,"รำมะสัก","Ram Ma Sak",93
150406,14120,"บางระกำ","Bang Rakam",93
150407,14120,"โพธิ์รังนก","Pho Rang Nok",93
150408,14120,"องครักษ์","Ongkharak",93
150409,14120,"โคกพุทรา","Khok Phutsa",93
150410,14120,"ยางช้าย","Yang Chai",93
150411,14120,"บ่อแร่","Bo Rae",93
150412,14120,"ทางพระ","Thang Phra",93
150413,14120,"สามง่าม","Sam Ngam",93
150414,14120,"บางเจ้าฉ่า","Bang Chao Cha",93
150415,14120,"คำหยาด","Kham Yat",93
150501,14150,"แสวงหา","Sawaeng Ha",94
150502,14150,"ศรีพราน","Si Phran",94
150503,14150,"บ้านพราน","Ban Phran",94
150504,14150,"วังน้ำเย็น","Wang Nam Yen",94
150505,14150,"สีบัวทอง","Si Bua Thong",94
150506,14150,"ห้วยไผ่","Huai Phai",94
150507,14150,"จำลอง","Chamlong",94
150601,14110,"ไผ่จำศิล","Phai Cham Sin",95
150602,14110,"ศาลเจ้าโรงทอง","San Chao Rong Thong",95
150603,14110,"ไผ่ดำพัฒนา","Phai Dam Phatthana",95
150604,14110,"สาวร้องไห้","Sao Rong Hai",95
150605,14110,"ท่าช้าง","Tha Chang",95
150606,14110,"ยี่ล้น","Yi Lon",95
150607,14110,"บางจัก","Bang Chak",95
150608,14110,"ห้วยคันแหลน","Huai Khan Laen",95
150609,14110,"คลองขนาก","Khlong Khanak",95
150610,14110,"ไผ่วง","Phai Wong",95
150611,14110,"สี่ร้อย","Si Roi",95
150612,14110,"ม่วงเตี้ย","Muang Tia",95
150613,14110,"หัวตะพาน","Hua Taphan",95
150614,14110,"หลักแก้ว","Lak Kaeo",95
150615,14110,"ตลาดใหม่","Talat Mai",95
150701,14160,"สามโก้","Samko",96
150702,14160,"ราษฎรพัฒนา","Ratsadon Phatthana",96
150703,14160,"อบทม","Op Thom",96
150704,14160,"โพธิ์ม่วงพันธ์","Pho Muang Phan",96
150705,14160,"มงคลธรรมนิมิต","Mongkhon Tham Nimit",96
160101,15000,"ทะเลชุบศร","Thale Chup Son",97
160102,15000,"ท่าหิน","Tha Hin",97
160103,15000,"กกโก","Kok Ko",97
160104,13240,"โก่งธนู","Kong Thanu",97
160105,15000,"เขาพระงาม","Khao Phra Ngam",97
160106,15000,"เขาสามยอด","Khao Sam Yot",97
160107,15000,"โคกกะเทียม","Khok Kathiam",97
160108,15000,"โคกลำพาน","Khok Lam Phan",97
160109,15210,"โคกตูม","Khok Tum",97
160110,15000,"งิ้วราย","Ngio Rai",97
160111,15000,"ดอนโพธิ์","Don Pho",97
160112,15000,"ตะลุง","Talung",97
160113,0,"*ทะเลชุบศร","*Thalay Chup Sorn",97
160114,15000,"ท่าแค","Tha Khae",97
160115,15000,"ท่าศาลา","Tha Sala",97
160116,15000,"นิคมสร้างตนเอง","Nikhom Sang Ton-eng",97
160117,15000,"บางขันหมาก","Bang Khan Mak",97
160118,15000,"บ้านข่อย","Ban Khoi",97
160119,15000,"ท้ายตลาด","Thai Talat",97
160120,15000,"ป่าตาล","Pa Tan",97
160121,15000,"พรหมมาสตร์","Phrommat",97
160122,15000,"โพธิ์เก้าต้น","Pho Kao Ton",97
160123,15000,"โพธิ์ตรุ","Pho Tru",97
160124,15000,"สี่คลอง","Si Khlong",97
160125,15000,"ถนนใหญ่","Thanon Yai",97
160201,15140,"พัฒนานิคม","Phatthana Nikhom",98
160202,15220,"ช่องสาริกา","Chong Sarika",98
160203,15140,"มะนาวหวาน","Manao Wan",98
160204,15220,"ดีลัง","Di Lang",98
160205,15140,"โคกสลุง","Khok Salung",98
160206,15140,"ชอนน้อย","Chon Noi",98
160207,15140,"หนองบัว","Nong Bua",98
160208,18220,"ห้วยขุนราม","Huai Khun Ram",98
160209,15140,"น้ำสุด","Nam Sut",98
160301,15120,"โคกสำโรง","Khok Samrong",99
160302,15120,"เกาะแก้ว","Ko Kaeo",99
160303,15120,"ถลุงเหล็ก","Thalung Lek",99
160304,15120,"หลุมข้าว","Lum Khao",99
160305,15120,"ห้วยโป่ง","Huai Pong",99
160306,15120,"คลองเกตุ","Khlong Ket",99
160307,15120,"สะแกราบ","Sakae Rap",99
160308,15120,"เพนียด","Phaniat",99
160309,15120,"วังเพลิง","Wang Phloeng",99
160310,15120,"ดงมะรุม","Dong Marum",99
160311,0,"*ชอนสารเดช","*Chon Sara Dach",99
160312,0,"*หนองม่วง","*Nong Muang",99
160313,0,"*บ่อทอง","*Bo Thong",99
160314,0,"*ยางโทน","*Yang Tong",99
160315,0,"*ชอนสมบูรณ์","*Chon Somboon",99
160316,0,"*โคกเจริญ","*Khok Jaroen",99
160317,0,"*ยางราก","*Yang Rag",99
160318,15120,"วังขอนขว้าง","Wang Khon Khwang",99
160319,0,"*ดงดินแดง","*Dong Din Dang",99
160320,15120,"วังจั่น","Wang Chan",99
160321,0,"*หนองมะค่า","*Nong Maka",99
160322,15120,"หนองแขม","Nong Khaem",99
160323,0,"*วังทอง","*Wang Thong",99
160389,0,"*ชอนสารเดช","*Chon Saradach",99
160390,0,"*ยางโทน","*Yang Tong",99
160391,0,"*ชอนสมบูรณ์","*Chon Somboon",99
160392,0,"*ดงดินแดง","*Dong Din Dang",99
160393,0,"*บ่อทอง","*Bo Thong",99
160394,0,"*หนองม่วง","*Nong Muang",99
160395,0,"*ยางราก","*Yang Rag",99
160396,0,"*โคกเจริญ","*Khok Jaroen",99
160397,0,"*ทุ่งท่าช้าง","*Thung Tha Chang",99
160398,0,"*มหาโพธิ์","*Sri Maha Phot",99
160399,0,"*สระโบสถ์","*Sa Bos",99
160401,15130,"ลำนารายณ์","Lam Narai",100
160402,15130,"ชัยนารายณ์","Chai Narai",100
160403,15130,"ศิลาทิพย์","Sila Thip",100
160404,15130,"ห้วยหิน","Huai Hin",100
160405,15230,"ม่วงค่อม","Muang Khom",100
160406,15130,"บัวชุม","Bua Chum",100
160407,15130,"ท่าดินดำ","Tha Din Dam",100
160408,15230,"มะกอกหวาน","Makok Wan",100
160409,15130,"ซับตะเคียน","Sap Takhian",100
160410,15190,"นาโสม","Na Som",100
160411,15130,"หนองยายโต๊ะ","Nong Yai To",100
160412,15130,"เกาะรัง","Ko Rang",100
160413,0,"*หนองรี","*Nong Ree",100
160414,15130,"ท่ามะนาว","Tha Manao",100
160415,0,"*กุดตาเพชร","*Kud Ta Phech",100
160416,0,"*ลำสนธิ","*Lam Sonti",100
160417,15130,"นิคมลำนารายณ์","Nikhom Lam Narai",100
160418,15230,"ชัยบาดาล","Chai Badan",100
160419,15130,"บ้านใหม่สามัคคี","Ban Mai Samakkhi",100
160420,0,"*ซับสมบูรณ์","*Sub Somboon",100
160421,0,"*เขารวก","*Khao Ruak",100
160422,15130,"เขาแหลม","Khao Laem",100
160492,0,"*เขาฉกรรจ์","*Khao Chakan",100
160493,0,"*กุดตาเพชร","*Kud Ta Phech",100
160494,0,"*หนองรี","*Nong Ree",100
160495,0,"*ลำสนธิ","*Lam Sonti",100
160496,0,"*หนองผักแว่น","*Nong Phak Waen",100
160497,0,"*ซับจำปา","*Sub Jumpa",100
160498,0,"*แก่งผักกูด","*Kaeng Pak Kud",100
160499,0,"*ท่าหลวง","*Tha Loung",100
160501,15150,"ท่าวุ้ง","Tha Wung",101
160502,15150,"บางคู้","Bang Khu",101
160503,15150,"โพตลาดแก้ว","Pho Talat Kaeo",101
160504,15150,"บางลี่","Bang Li",101
160505,15150,"บางงา","Bang Nga",101
160506,15150,"โคกสลุด","Khok Salut",101
160507,15180,"เขาสมอคอน","Khao Samo Khon",101
160508,15150,"หัวสำโรง","Hua Samrong",101
160509,15150,"ลาดสาลี่","Lat Sali",101
160510,15150,"บ้านเบิก","Ban Boek",101
160511,15150,"มุจลินท์","Mutchalin",101
160601,15110,"ไผ่ใหญ่","Phai Yai",102
160602,15110,"บ้านทราย","Ban Sai",102
160603,15110,"บ้านกล้วย","Ban Kluai",102
160604,15110,"ดงพลับ","Dong Phlap",102
160605,15180,"บ้านชี","Ban Chi",102
160606,15110,"พุคา","Phu Kha",102
160607,15110,"หินปัก","Hin Pak",102
160608,15110,"บางพึ่ง","Bang Phueng",102
160609,15110,"หนองทรายขาว","Nong Sai Khao",102
160610,15110,"บางกะพี้","Bang Kaphi",102
160611,15110,"หนองเต่า","Nong Tao",102
160612,15110,"โพนทอง","Phon Thong",102
160613,15180,"บางขาม","Bang Kham",102
160614,15110,"ดอนดึง","Don Dueng",102
160615,15110,"ชอนม่วง","Chon Muang",102
160616,15110,"หนองกระเบียน","Nong Krabian",102
160617,15110,"สายห้วยแก้ว","Sai Huai Kaeo",102
160618,15110,"มหาสอน","Maha Son",102
160619,15110,"บ้านหมี่","Ban Mi",102
160620,15110,"เชียงงา","Chiang Nga",102
160621,15110,"หนองเมือง","Nong Mueang",102
160622,15110,"สนามแจง","Sanam Chaeng",102
160701,15230,"ท่าหลวง","Tha Luang",103
160702,15230,"แก่งผักกูด","Kaeng Phak Kut",103
160703,15230,"ซับจำปา","Sap Champa",103
160704,15230,"หนองผักแว่น","Nong Phak Waen",103
160705,15230,"ทะเลวังวัด","Thale Wang Wat",103
160706,15230,"หัวลำ","Hua Lam",103
160801,15240,"สระโบสถ์","Sa Bot",104
160802,15240,"มหาโพธิ","Maha Phot",104
160803,15240,"ทุ่งท่าช้าง","Thung Tha Chang",104
160804,15240,"ห้วยใหญ่","Huai Yai",104
160805,15240,"นิยมชัย","Niyom Chai",104
160901,15250,"โคกเจริญ","Khok Charoen",105
160902,15250,"ยางราก","Yang Rak",105
160903,15250,"หนองมะค่า","Nong Makha",105
160904,15250,"วังทอง","Wang Thong",105
160905,15250,"โคกแสมสาร","Khok Samae San",105
161001,15190,"ลำสนธิ","Lam Sonthi",106
161002,15190,"ซับสมบูรณ์","Sap Sombun",106
161003,15190,"หนองรี","Nong Ri",106
161004,15190,"กุดตาเพชร","Kut Ta Phet",106
161005,15190,"เขารวก","Khao Ruak",106
161006,15130,"เขาน้อย","Khao Noi",106
161101,15170,"หนองม่วง","Nong Muang",107
161102,15170,"บ่อทอง","Bo Thong",107
161103,15170,"ดงดินแดง","Dong Din Daeng",107
161104,15170,"ชอนสมบูรณ์","Chon Sombun",107
161105,15170,"ยางโทน","Yang Thon",107
161106,15170,"ชอนสารเดช","Chon Saradet",107
170101,16000,"บางพุทรา","Bang Phutsa",109
170102,16000,"บางมัญ","Bang Man",109
170103,16000,"โพกรวม","Phok Ruam",109
170104,16000,"ม่วงหมู่","Muang Mu",109
170105,16000,"หัวไผ่","Hua Phai",109
170106,16000,"ต้นโพธิ์","Ton Pho",109
170107,16000,"จักรสีห์","Chaksi",109
170108,16000,"บางกระบือ","Bang Krabue",109
170201,16130,"สิงห์","Sing",110
170202,16130,"ไม้ดัด","Mai Dat",110
170203,16130,"เชิงกลัด","Choeng Klat",110
170204,16130,"โพชนไก่","Pho Chon Kai",110
170205,16130,"แม่ลา","Mae La",110
170206,16130,"บ้านจ่า","Ban Cha",110
170207,16130,"พักทัน","Phak Than",110
170208,16130,"สระแจง","Sa Chaeng",110
170301,16150,"โพทะเล","Pho Thale",111
170302,16150,"บางระจัน","Bang Rachan",111
170303,16150,"โพสังโฆ","Pho Sangkho",111
170304,16150,"ท่าข้าม","Tha Kham",111
170305,16150,"คอทราย","Kho Sai",111
170306,16150,"หนองกระทุ่ม","Nong Krathum",111
170401,16120,"พระงาม","Phra Ngam",112
170402,16160,"พรหมบุรี","Phrom Buri",112
170403,16120,"บางน้ำเชี่ยว","Bang Nam Chiao",112
170404,16120,"บ้านหม้อ","Ban Mo",112
170405,16120,"บ้านแป้ง","Ban Paeng",112
170406,16120,"หัวป่า","Hua Pa",112
170407,16120,"โรงช้าง","Rong Chang",112
170501,16140,"ถอนสมอ","Thon Samo",113
170502,16140,"โพประจักษ์","Pho Prachak",113
170503,16140,"วิหารขาว","Wihan Khao",113
170504,16140,"พิกุลทอง","Phikun Thong",113
170601,16110,"อินทร์บุรี","In Buri",114
170602,16110,"ประศุก","Prasuk",114
170603,16110,"ทับยา","Thap Ya",114
170604,16110,"งิ้วราย","Ngio Rai",114
170605,16110,"ชีน้ำร้าย","Chi Nam Rai",114
170606,16110,"ท่างาม","Tha Ngam",114
170607,16110,"น้ำตาล","Namtan",114
170608,16110,"ทองเอน","Thong En",114
170609,16110,"ห้วยชัน","Huai Chan",114
170610,16110,"โพธิ์ชัย","Pho Chai",114
180101,17000,"ในเมือง","Nai Mueang",115
180102,17000,"บ้านกล้วย","Ban Kluai",115
180103,17000,"ท่าชัย","Tha Chai",115
180104,17000,"ชัยนาท","Chai Nat",115
180105,17000,"เขาท่าพระ","Khao Tha Phra",115
180106,17000,"หาดท่าเสา","Hat Tha Sao",115
180107,17000,"ธรรมามูล","Thammamun",115
180108,17000,"เสือโฮก","Suea Hok",115
180109,17000,"นางลือ","Nang Lue",115
180201,17110,"คุ้งสำเภา","Khung Samphao",116
180202,17110,"วัดโคก","Wat Khok",116
180203,17110,"ศิลาดาน","Sila Dan",116
180204,17110,"ท่าฉนวน","Tha Chanuan",116
180205,17170,"หางน้ำสาคร","Hang Nam Sakhon",116
180206,17170,"ไร่พัฒนา","Rai Phatthana",116
180207,17170,"อู่ตะเภา","U Taphao",116
180301,17120,"วัดสิงห์","Wat Sing",117
180302,17120,"มะขามเฒ่า","Makham Thao",117
180303,17120,"หนองน้อย","Nong Noi",117
180304,17120,"หนองบัว","Nong Bua",117
180305,0,"หนองมะโมง*","Nong Khun*",117
180306,17120,"หนองขุ่น","Bo Rae",117
180307,17120,"บ่อแร่","Wang Man",117
180308,0,"กุดจอก*","Good Jokk*",117
180309,0,"วังตะเคียน*","Wang Takean*",117
180310,0,"สะพานหิน*","Sapan Hin*",117
180311,17120,"วังหมัน","Wang Man",117
180401,17150,"สรรพยา","Sapphaya",118
180402,17150,"ตลุก","Taluk",118
180403,17150,"เขาแก้ว","Khao Kaeo",118
180404,17150,"โพนางดำตก","Pho Nang Dam Tok",118
180405,17150,"โพนางดำออก","Pho Nang Dam Ok",118
180406,17150,"บางหลวง","Bang Luang",118
180407,17150,"หาดอาษา","Hat Asa",118
180501,17140,"แพรกศรีราชา","Phraek Si Racha",119
180502,17140,"เที่ยงแท้","Thiang Thae",119
180503,17140,"ห้วยกรด","Huai Krot",119
180504,17140,"โพงาม","Pho Ngam",119
180505,17140,"บางขุด","Bang Khut",119
180506,17140,"ดงคอน","Dong Khon",119
180507,17140,"ดอนกำ","Don Kam",119
180508,17140,"ห้วยกรดพัฒนา","Huai Krot Phatthana",119
180601,17130,"หันคา","Hankha",120
180602,17130,"บ้านเชี่ยน","Ban Chian",120
180603,0,"เนินขาม*","Nern Kham*",120
180604,0,"สุขเดือนห้า*","Suk Dean Ha*",120
180605,17130,"ไพรนกยูง","Phrai Nok Yung",120
180606,17160,"หนองแซง","Nong Saeng",120
180607,17160,"ห้วยงู","Huai Ngu",120
180608,17130,"วังไก่เถื่อน","Wang Kai Thuean",120
180609,17130,"เด่นใหญ่","Den Yai",120
180610,0,"กะบกเตี้ย*","Kabok Tia*",120
180611,17160,"สามง่ามท่าโบสถ์","Sam Ngam Tha Bot",120
180701,17120,"หนองมะโมง","Nong Mamong",121
180702,17120,"วังตะเคียน","Wang Takhian",121
180703,17120,"สะพานหิน","Saphan Hin",121
180704,17120,"กุดจอก","Kut Chok",121
180801,17130,"เนินขาม","Noen Kham",122
180802,17130,"กะบกเตี้ย","Kabok Tia",122
180803,17130,"สุขเดือนห้า","Suk Duean Ha",122
190101,18000,"ปากเพรียว","Pak Phriao",123
190102,0,"หน้าพระลาน*","Na Phra Lan*",123
190103,0,"พุแค*","Phu Kae*",123
190104,0,"ห้วยบง*","Hauy Bong*",123
190105,18000,"ดาวเรือง","Dao Rueang",123
190106,18000,"นาโฉง","Na Chong",123
190107,18000,"โคกสว่าง","Khok Sawang",123
190108,18000,"หนองโน","Nong No",123
190109,18000,"หนองยาว","Nong Yao",123
190110,18000,"ปากข้าวสาร","Pak Khao San",123
190111,18000,"หนองปลาไหล","Nong Pla Lai",123
190112,18000,"กุดนกเปล้า","Kut Nok Plao",123
190113,18000,"ตลิ่งชัน","Taling Chan",123
190114,18000,"ตะกุด","Takut",123
190115,0,"บ้านแก้ง*","Baan Kang*",123
190116,0,"ผึ้งรวง*","Phueng Ruang*",123
190117,0,"เขาดินพัฒนา*","Kao Din Pattana*",123
190201,18110,"แก่งคอย","Kaeng Khoi",124
190202,18260,"ทับกวาง","Thap Kwang",124
190203,18110,"ตาลเดี่ยว","Tan Diao",124
190204,18110,"ห้วยแห้ง","Huai Haeng",124
190205,18110,"ท่าคล้อ","Tha Khlo",124
190206,18110,"หินซ้อน","Hin Son",124
190207,18110,"บ้านธาตุ","Ban That",124
190208,18110,"บ้านป่า","Ban Pa",124
190209,18110,"ท่าตูม","Tha Tum",124
190210,18110,"ชะอม","Cha-om",124
190211,18110,"สองคอน","Song Khon",124
190212,18110,"เตาปูน","Tao Pun",124
190213,18110,"ชำผักแพว","Cham Phak Phaeo",124
190215,18110,"ท่ามะปราง","Tha Maprang",124
190301,18140,"หนองแค","Nong Khae",125
190302,18140,"กุ่มหัก","Kum Hak",125
190303,18250,"คชสิทธิ์","Khotchasit",125
190304,18250,"โคกตูม","Khok Tum",125
190305,18230,"โคกแย้","Khok Yae",125
190306,18230,"บัวลอย","Bua Loi",125
190307,18140,"ไผ่ต่ำ","Phai Tam",125
190308,18250,"โพนทอง","Phon Thong",125
190309,18230,"ห้วยขมิ้น","Huai Khamin",125
190310,18230,"ห้วยทราย","Huai Sai",125
190311,18140,"หนองไข่น้ำ","Nong Khai Nam",125
190312,18140,"หนองแขม","Nong Khaem",125
860204,86140,"นากระตาม","Na Kratam",911
860205,86190,"รับร่อ","Rap Ro",911
860206,86140,"ท่าข้าม","Tha Kham",911
860207,86140,"หงษ์เจริญ","Hong Charoen",911
860208,86190,"หินแก้ว","Hin Kaeo",911
860209,86140,"ทรัพย์อนันต์","Sap Anan",911
860210,86140,"สองพี่น้อง","Song Phi Nong",911
860301,86160,"บางสน","Bang Song",912
860302,86160,"ทะเลทรัพย์","Thale Sap",912
860303,86230,"สะพลี","Saphli",912
860304,86160,"ชุมโค","Chum Kho",912
860305,86210,"ดอนยาง","Don Yang",912
860306,86210,"ปากคลอง","Pak Khlong",912
860307,86210,"เขาไชยราช","Khao Chai Rat",912
860401,86110,"หลังสวน","Lang Suan",913
860402,86110,"ขันเงิน","Khan Ngoen",913
860403,86110,"ท่ามะพลา","Tha Maphla",913
860404,86110,"นาขา","Na Kha",913
860405,86110,"นาพญา","Na Phaya",913
860406,86110,"บ้านควน","Ban Khuan",913
860407,86110,"บางมะพร้าว","Bang Maphrao",913
860408,86150,"บางน้ำจืด","Bang Nam Chuet",913
860409,86150,"ปากน้ำ","Pak Nam",913
860410,86110,"พ้อแดง","Pho Daeng",913
860411,86110,"แหลมทราย","Laem Sai",913
860412,86110,"วังตะกอ","Wang Tako",913
860413,86110,"หาดยาย","Hat Yai",913
860501,86170,"ละแม","Lamae",914
860502,86170,"ทุ่งหลวง","Thung Luang",914
860503,86170,"สวนแตง","Suan Taeng",914
860504,86170,"ทุ่งคาวัด","Thung Kha Wat",914
860601,86180,"พะโต๊ะ","Phato",915
860602,86180,"ปากทรง","Pak Song",915
860603,86180,"ปังหวาน","Pang Wan",915
860604,86180,"พระรักษ์","Phra Rak",915
860701,86130,"นาโพธิ์","Na Pho",916
860702,86130,"สวี","Sawi",916
860703,86130,"ทุ่งระยะ","Thung Raya",916
860704,86130,"ท่าหิน","Tha Hin",916
860705,86130,"ปากแพรก","Pak Phraek",916
860706,86130,"ด่านสวี","Dan Sawi",916
860707,86130,"ครน","Khron",916
860708,86130,"วิสัยใต้","Wisai Tai",916
860709,86130,"นาสัก","Na Sak",916
860710,86130,"เขาทะลุ","Khao Thalu",916
860711,86130,"เขาค่าย","Khao Khai",916
860801,86220,"ปากตะโก","Pak Tako",917
860802,86220,"ทุ่งตะไคร","Thung Takhrai",917
860803,86220,"ตะโก","Tako",917
860804,86220,"ช่องไม้แก้ว","Chong Mai Kaeo",917
900101,90000,"บ่อยาง","Bo Yang",918
900102,90000,"เขารูปช้าง","Khao Rup Chang",918
900103,90000,"เกาะแต้ว","Ko Taeo",918
900104,90100,"พะวง","Phawong",918
900105,90000,"ทุ่งหวัง","Thung Wang",918
900106,90100,"เกาะยอ","Ko Yo",918
900107,0,"*ชิงโค","*Ching Co",918
900108,0,"*สทิงหม้อ","*Sating Mor",918
900109,0,"*ทำนบ","*Tam Nop",918
900110,0,"*รำแดง","*Ram Dang",918
900111,0,"*วัดขนุน","*Wat Kanun",918
900112,0,"*ชะแล้","*Cha Lare",918
900113,0,"*ปากรอ","*Park Rore",918
900114,0,"*ป่าขาด","*Pa Khad",918
900115,0,"*หัวเขา","*Hua Khao",918
900116,0,"*บางเขียด","*Bang Keiad",918
900117,0,"*ม่วงงาม","*Mung Ngam",918
900188,0,"*ปากรอ","*Park Rore",918
900189,0,"*ทำนบ","*Tam Nop",918
900190,0,"*ชลเจริญ","*Chon Charoen",918
900191,0,"*ม่วงงาม","*Mung Ngam",918
900192,0,"*หัวเขา","*Hua Khao",918
900193,0,"*ชะแล้","*Cha Lare",918
